stateabbrv,statename,stfips,areaname,areatype,areatyname,area,periodyear,periodtype,pertypdesc,period,adjusted,prelim,benchmark,laborforce,emplab,unemp,unemprate
CO,Colorado,8,Larimer County,4,County,69,1993,3,Monthly,6,0,0,2014,117457,111689,5768,4.9
CO,Colorado,8,Larimer County,4,County,69,1993,3,Monthly,7,0,0,2014,118095,112873,5222,4.4
CO,Colorado,8,Larimer County,4,County,69,1993,3,Monthly,8,0,0,2014,119142,114351,4791,4
CO,Colorado,8,Larimer County,4,County,69,1993,3,Monthly,9,0,0,2014,119827,115138,4689,3.9
CO,Colorado,8,Larimer County,4,County,69,1993,3,Monthly,10,0,0,2014,120047,115742,4305,3.6
CO,Colorado,8,Larimer County,4,County,69,1993,3,Monthly,11,0,0,2014,121343,117014,4329,3.6
CO,Colorado,8,Larimer County,4,County,69,1993,3,Monthly,12,0,0,2014,118477,113999,4478,3.8
CO,Colorado,8,Larimer County,4,County,69,1994,1,Annual,0,0,0,2014,123408,118921,4487,3.6
CO,Colorado,8,Larimer County,4,County,69,1994,3,Monthly,1,0,0,2014,115483,109666,5817,5
CO,Colorado,8,Larimer County,4,County,69,1994,3,Monthly,2,0,0,2014,118219,112614,5605,4.7
CO,Colorado,8,Larimer County,4,County,69,1994,3,Monthly,3,0,0,2014,118737,113323,5414,4.6
CO,Colorado,8,Larimer County,4,County,69,1994,3,Monthly,4,0,0,2014,119461,114903,4558,3.8
CO,Colorado,8,Larimer County,4,County,69,1994,3,Monthly,5,0,0,2014,123798,119570,4228,3.4
CO,Colorado,8,Larimer County,4,County,69,1994,3,Monthly,6,0,0,2014,124788,119856,4932,4
CO,Colorado,8,Larimer County,4,County,69,1994,3,Monthly,7,0,0,2014,125704,121290,4414,3.5
CO,Colorado,8,Larimer County,4,County,69,1994,3,Monthly,8,0,0,2014,127080,122843,4237,3.3
CO,Colorado,8,Larimer County,4,County,69,1994,3,Monthly,9,0,0,2014,127561,123733,3828,3
CO,Colorado,8,Larimer County,4,County,69,1994,3,Monthly,10,0,0,2014,127596,124064,3532,2.8
CO,Colorado,8,Larimer County,4,County,69,1994,3,Monthly,11,0,0,2014,127406,123836,3570,2.8
CO,Colorado,8,Larimer County,4,County,69,1994,3,Monthly,12,0,0,2014,125062,121357,3705,3
CO,Colorado,8,Larimer County,4,County,69,1995,1,Annual,0,0,0,2014,129548,124664,4884,3.8
CO,Colorado,8,Larimer County,4,County,69,1995,3,Monthly,1,0,0,2014,123827,118470,5357,4.3
CO,Colorado,8,Larimer County,4,County,69,1995,3,Monthly,2,0,0,2014,125470,120528,4942,3.9
CO,Colorado,8,Larimer County,4,County,69,1995,3,Monthly,3,0,0,2014,125744,120912,4832,3.8
CO,Colorado,8,Larimer County,4,County,69,1995,3,Monthly,4,0,0,2014,127460,123055,4405,3.5
CO,Colorado,8,Larimer County,4,County,69,1995,3,Monthly,5,0,0,2014,129154,124762,4392,3.4
CO,Colorado,8,Larimer County,4,County,69,1995,3,Monthly,6,0,0,2014,130847,125476,5371,4.1
CO,Colorado,8,Larimer County,4,County,69,1995,3,Monthly,7,0,0,2014,131408,126292,5116,3.9
CO,Colorado,8,Larimer County,4,County,69,1995,3,Monthly,8,0,0,2014,132637,127733,4904,3.7
CO,Colorado,8,Larimer County,4,County,69,1995,3,Monthly,9,0,0,2014,132834,127906,4928,3.7
CO,Colorado,8,Larimer County,4,County,69,1995,3,Monthly,10,0,0,2014,133249,128555,4694,3.5
CO,Colorado,8,Larimer County,4,County,69,1995,3,Monthly,11,0,0,2014,132229,127344,4885,3.7
CO,Colorado,8,Larimer County,4,County,69,1995,3,Monthly,12,0,0,2014,129720,124936,4784,3.7
CO,Colorado,8,Larimer County,4,County,69,1996,1,Annual,0,0,0,2014,134869,129675,5194,3.9
CO,Colorado,8,Larimer County,4,County,69,1996,3,Monthly,1,0,0,2014,128937,123194,5743,4.5
CO,Colorado,8,Larimer County,4,County,69,1996,3,Monthly,2,0,0,2014,130947,125375,5572,4.3
CO,Colorado,8,Larimer County,4,County,69,1996,3,Monthly,3,0,0,2014,131461,126068,5393,4.1
CO,Colorado,8,Larimer County,4,County,69,1996,3,Monthly,4,0,0,2014,132783,128019,4764,3.6
CO,Colorado,8,Larimer County,4,County,69,1996,3,Monthly,5,0,0,2014,135649,130810,4839,3.6
CO,Colorado,8,Larimer County,4,County,69,1996,3,Monthly,6,0,0,2014,136267,130611,5656,4.2
CO,Colorado,8,Larimer County,4,County,69,1996,3,Monthly,7,0,0,2014,138031,132425,5606,4.1
CO,Colorado,8,Larimer County,4,County,69,1996,3,Monthly,8,0,0,2014,138089,132696,5393,3.9
CO,Colorado,8,Larimer County,4,County,69,1996,3,Monthly,9,0,0,2014,138376,133265,5111,3.7
CO,Colorado,8,Larimer County,4,County,69,1996,3,Monthly,10,0,0,2014,138089,133329,4760,3.4
CO,Colorado,8,Larimer County,4,County,69,1996,3,Monthly,11,0,0,2014,135820,130946,4874,3.6
CO,Colorado,8,Larimer County,4,County,69,1996,3,Monthly,12,0,0,2014,133973,129357,4616,3.4
CO,Colorado,8,Larimer County,4,County,69,1997,1,Annual,0,0,0,2014,137688,133031,4657,3.4
CO,Colorado,8,Larimer County,4,County,69,1997,3,Monthly,1,0,0,2014,130900,124917,5983,4.6
CO,Colorado,8,Larimer County,4,County,69,1997,3,Monthly,2,0,0,2014,132026,126578,5448,4.1
CO,Colorado,8,Larimer County,4,County,69,1997,3,Monthly,3,0,0,2014,132586,127254,5332,4
CO,Colorado,8,Larimer County,4,County,69,1997,3,Monthly,4,0,0,2014,134349,129969,4380,3.3
CO,Colorado,8,Larimer County,4,County,69,1997,3,Monthly,5,0,0,2014,137672,133462,4210,3.1
CO,Colorado,8,Larimer County,4,County,69,1997,3,Monthly,6,0,0,2014,139402,134369,5033,3.6
CO,Colorado,8,Larimer County,4,County,69,1997,3,Monthly,7,0,0,2014,140610,136072,4538,3.2
CO,Colorado,8,Larimer County,4,County,69,1997,3,Monthly,8,0,0,2014,141244,136781,4463,3.2
CO,Colorado,8,Larimer County,4,County,69,1997,3,Monthly,9,0,0,2014,142210,137952,4258,3
CO,Colorado,8,Larimer County,4,County,69,1997,3,Monthly,10,0,0,2014,141115,137266,3849,2.7
CO,Colorado,8,Larimer County,4,County,69,1997,3,Monthly,11,0,0,2014,140582,136392,4190,3
CO,Colorado,8,Larimer County,4,County,69,1997,3,Monthly,12,0,0,2014,139561,135358,4203,3
CO,Colorado,8,Larimer County,4,County,69,1998,1,Annual,0,0,0,2014,144665,139454,5211,3.6
CO,Colorado,8,Larimer County,4,County,69,1998,3,Monthly,1,0,0,2014,139253,133781,5472,3.9
CO,Colorado,8,Larimer County,4,County,69,1998,3,Monthly,2,0,0,2014,140730,135391,5339,3.8
CO,Colorado,8,Larimer County,4,County,69,1998,3,Monthly,3,0,0,2014,140247,134713,5534,3.9
CO,Colorado,8,Larimer County,4,County,69,1998,3,Monthly,4,0,0,2014,142934,138253,4681,3.3
CO,Colorado,8,Larimer County,4,County,69,1998,3,Monthly,5,0,0,2014,144937,140225,4712,3.3
CO,Colorado,8,Larimer County,4,County,69,1998,3,Monthly,6,0,0,2014,147170,141449,5721,3.9
CO,Colorado,8,Larimer County,4,County,69,1998,3,Monthly,7,0,0,2014,146563,141100,5463,3.7
CO,Colorado,8,Larimer County,4,County,69,1998,3,Monthly,8,0,0,2014,146615,141343,5272,3.6
CO,Colorado,8,Larimer County,4,County,69,1998,3,Monthly,9,0,0,2014,148151,142867,5284,3.6
CO,Colorado,8,Larimer County,4,County,69,1998,3,Monthly,10,0,0,2014,148007,143088,4919,3.3
CO,Colorado,8,Larimer County,4,County,69,1998,3,Monthly,11,0,0,2014,146639,141378,5261,3.6
CO,Colorado,8,Larimer County,4,County,69,1998,3,Monthly,12,0,0,2014,144729,139861,4868,3.4
CO,Colorado,8,Larimer County,4,County,69,1999,1,Annual,0,0,0,2014,145724,140987,4737,3.3
CO,Colorado,8,Larimer County,4,County,69,1999,3,Monthly,1,0,0,2014,142094,136247,5847,4.1
CO,Colorado,8,Larimer County,4,County,69,1999,3,Monthly,2,0,0,2014,142532,137116,5416,3.8
CO,Colorado,8,Larimer County,4,County,69,1999,3,Monthly,3,0,0,2014,142034,136874,5160,3.6
CO,Colorado,8,Larimer County,4,County,69,1999,3,Monthly,4,0,0,2014,143371,138958,4413,3.1
CO,Colorado,8,Larimer County,4,County,69,1999,3,Monthly,5,0,0,2014,144510,140254,4256,2.9
CO,Colorado,8,Larimer County,4,County,69,1999,3,Monthly,6,0,0,2014,147748,142401,5347,3.6
CO,Colorado,8,Larimer County,4,County,69,1999,3,Monthly,7,0,0,2014,146930,142219,4711,3.2
CO,Colorado,8,Larimer County,4,County,69,1999,3,Monthly,8,0,0,2014,147834,143351,4483,3
CO,Colorado,8,Larimer County,4,County,69,1999,3,Monthly,9,0,0,2014,148867,144330,4537,3
CO,Colorado,8,Larimer County,4,County,69,1999,3,Monthly,10,0,0,2014,148705,144477,4228,2.8
CO,Colorado,8,Larimer County,4,County,69,1999,3,Monthly,11,0,0,2014,147673,143311,4362,3
CO,Colorado,8,Larimer County,4,County,69,1999,3,Monthly,12,0,0,2014,146399,142311,4088,2.8
CO,Colorado,8,Larimer County,4,County,69,2000,1,Annual,0,0,0,2014,146317,142656,3661,2.5
CO,Colorado,8,Larimer County,4,County,69,2000,3,Monthly,1,0,0,2014,142000,137671,4329,3
CO,Colorado,8,Larimer County,4,County,69,2000,3,Monthly,2,0,0,2014,144520,140403,4117,2.8
CO,Colorado,8,Larimer County,4,County,69,2000,3,Monthly,3,0,0,2014,144509,140463,4046,2.8
CO,Colorado,8,Larimer County,4,County,69,2000,3,Monthly,4,0,0,2014,145543,142111,3432,2.4
CO,Colorado,8,Larimer County,4,County,69,2000,3,Monthly,5,0,0,2014,145819,142544,3275,2.2
CO,Colorado,8,Larimer County,4,County,69,2000,3,Monthly,6,0,0,2014,149337,145323,4014,2.7
CO,Colorado,8,Larimer County,4,County,69,2000,3,Monthly,7,0,0,2014,146817,143060,3757,2.6
CO,Colorado,8,Larimer County,4,County,69,2000,3,Monthly,8,0,0,2014,146179,142565,3614,2.5
CO,Colorado,8,Larimer County,4,County,69,2000,3,Monthly,9,0,0,2014,147953,144551,3402,2.3
CO,Colorado,8,Larimer County,4,County,69,2000,3,Monthly,10,0,0,2014,148533,145322,3211,2.2
CO,Colorado,8,Larimer County,4,County,69,2000,3,Monthly,11,0,0,2014,148203,144741,3462,2.3
CO,Colorado,8,Larimer County,4,County,69,2000,3,Monthly,12,0,0,2014,146389,143119,3270,2.2
CO,Colorado,8,Larimer County,4,County,69,2001,1,Annual,0,0,0,2014,149756,144961,4795,3.2
CO,Colorado,8,Larimer County,4,County,69,2001,3,Monthly,1,0,0,2014,144491,140261,4230,2.9
CO,Colorado,8,Larimer County,4,County,69,2001,3,Monthly,2,0,0,2014,146455,142354,4101,2.8
CO,Colorado,8,Larimer County,4,County,69,2001,3,Monthly,3,0,0,2014,146632,142546,4086,2.8
CO,Colorado,8,Larimer County,4,County,69,2001,3,Monthly,4,0,0,2014,147095,143275,3820,2.6
CO,Colorado,8,Larimer County,4,County,69,2001,3,Monthly,5,0,0,2014,148835,144994,3841,2.6
CO,Colorado,8,Larimer County,4,County,69,2001,3,Monthly,6,0,0,2014,151735,146930,4805,3.2
CO,Colorado,8,Larimer County,4,County,69,2001,3,Monthly,7,0,0,2014,151167,146322,4845,3.2
CO,Colorado,8,Larimer County,4,County,69,2001,3,Monthly,8,0,0,2014,149774,144847,4927,3.3
CO,Colorado,8,Larimer County,4,County,69,2001,3,Monthly,9,0,0,2014,152655,147551,5104,3.3
CO,Colorado,8,Larimer County,4,County,69,2001,3,Monthly,10,0,0,2014,153809,148356,5453,3.5
CO,Colorado,8,Larimer County,4,County,69,2001,3,Monthly,11,0,0,2014,152952,146867,6085,4
CO,Colorado,8,Larimer County,4,County,69,2001,3,Monthly,12,0,0,2014,151466,145226,6240,4.1
CO,Colorado,8,Larimer County,4,County,69,2002,1,Annual,0,0,0,2014,154430,147361,7069,4.6
CO,Colorado,8,Larimer County,4,County,69,2002,3,Monthly,1,0,0,2014,149041,141493,7548,5.1
CO,Colorado,8,Larimer County,4,County,69,2002,3,Monthly,2,0,0,2014,151123,143787,7336,4.9
CO,Colorado,8,Larimer County,4,County,69,2002,3,Monthly,3,0,0,2014,151233,143807,7426,4.9
CO,Colorado,8,Larimer County,4,County,69,2002,3,Monthly,4,0,0,2014,152417,145571,6846,4.5
CO,Colorado,8,Larimer County,4,County,69,2002,3,Monthly,5,0,0,2014,154715,148245,6470,4.2
CO,Colorado,8,Larimer County,4,County,69,2002,3,Monthly,6,0,0,2014,156995,149713,7282,4.6
CO,Colorado,8,Larimer County,4,County,69,2002,3,Monthly,7,0,0,2014,155838,148786,7052,4.5
CO,Colorado,8,Larimer County,4,County,69,2002,3,Monthly,8,0,0,2014,155694,148758,6936,4.5
CO,Colorado,8,Larimer County,4,County,69,2002,3,Monthly,9,0,0,2014,158220,151454,6766,4.3
CO,Colorado,8,Larimer County,4,County,69,2002,3,Monthly,10,0,0,2014,158037,151240,6797,4.3
CO,Colorado,8,Larimer County,4,County,69,2002,3,Monthly,11,0,0,2014,155797,148715,7082,4.5
CO,Colorado,8,Larimer County,4,County,69,2002,3,Monthly,12,0,0,2014,154044,146761,7283,4.7
CO,Colorado,8,Larimer County,4,County,69,2003,1,Annual,0,0,0,2014,159187,151297,7890,5
CO,Colorado,8,Larimer County,4,County,69,2003,3,Monthly,1,0,0,2014,153328,144862,8466,5.5
CO,Colorado,8,Larimer County,4,County,69,2003,3,Monthly,2,0,0,2014,155510,147177,8333,5.4
CO,Colorado,8,Larimer County,4,County,69,2003,3,Monthly,3,0,0,2014,154940,146628,8312,5.4
CO,Colorado,8,Larimer County,4,County,69,2003,3,Monthly,4,0,0,2014,156556,148893,7663,4.9
CO,Colorado,8,Larimer County,4,County,69,2003,3,Monthly,5,0,0,2014,158669,151229,7440,4.7
CO,Colorado,8,Larimer County,4,County,69,2003,3,Monthly,6,0,0,2014,162114,153793,8321,5.1
CO,Colorado,8,Larimer County,4,County,69,2003,3,Monthly,7,0,0,2014,160023,152100,7923,5
CO,Colorado,8,Larimer County,4,County,69,2003,3,Monthly,8,0,0,2014,160504,152772,7732,4.8
CO,Colorado,8,Larimer County,4,County,69,2003,3,Monthly,9,0,0,2014,162359,154882,7477,4.6
CO,Colorado,8,Larimer County,4,County,69,2003,3,Monthly,10,0,0,2014,163305,155807,7498,4.6
CO,Colorado,8,Larimer County,4,County,69,2003,3,Monthly,11,0,0,2014,162645,154871,7774,4.8
CO,Colorado,8,Larimer County,4,County,69,2003,3,Monthly,12,0,0,2014,160290,152548,7742,4.8
CO,Colorado,8,Larimer County,4,County,69,2004,1,Annual,0,0,0,2014,163742,156259,7483,4.6
CO,Colorado,8,Larimer County,4,County,69,2004,3,Monthly,1,0,0,2014,158630,149977,8653,5.5
CO,Colorado,8,Larimer County,4,County,69,2004,3,Monthly,2,0,0,2014,160560,152195,8365,5.2
CO,Colorado,8,Larimer County,4,County,69,2004,3,Monthly,3,0,0,2014,160139,151998,8141,5.1
CO,Colorado,8,Larimer County,4,County,69,2004,3,Monthly,4,0,0,2014,160515,153283,7232,4.5
CO,Colorado,8,Larimer County,4,County,69,2004,3,Monthly,5,0,0,2014,163646,156666,6980,4.3
CO,Colorado,8,Larimer County,4,County,69,2004,3,Monthly,6,0,0,2014,166284,158521,7763,4.7
CO,Colorado,8,Larimer County,4,County,69,2004,3,Monthly,7,0,0,2014,165220,157857,7363,4.5
CO,Colorado,8,Larimer County,4,County,69,2004,3,Monthly,8,0,0,2014,166128,159116,7012,4.2
CO,Colorado,8,Larimer County,4,County,69,2004,3,Monthly,9,0,0,2014,167027,160178,6849,4.1
CO,Colorado,8,Larimer County,4,County,69,2004,3,Monthly,10,0,0,2014,166740,159888,6852,4.1
CO,Colorado,8,Larimer County,4,County,69,2004,3,Monthly,11,0,0,2014,166064,158874,7190,4.3
CO,Colorado,8,Larimer County,4,County,69,2004,3,Monthly,12,0,0,2014,163944,156554,7390,4.5
CO,Colorado,8,Larimer County,4,County,69,2005,1,Annual,0,0,0,2014,165944,158693,7251,4.4
CO,Colorado,8,Larimer County,4,County,69,2005,3,Monthly,1,0,0,2014,160792,152840,7952,4.9
CO,Colorado,8,Larimer County,4,County,69,2005,3,Monthly,2,0,0,2014,162976,154903,8073,5
CO,Colorado,8,Larimer County,4,County,69,2005,3,Monthly,3,0,0,2014,163052,155130,7922,4.9
CO,Colorado,8,Larimer County,4,County,69,2005,3,Monthly,4,0,0,2014,164349,157181,7168,4.4
CO,Colorado,8,Larimer County,4,County,69,2005,3,Monthly,5,0,0,2014,166398,159472,6926,4.2
CO,Colorado,8,Larimer County,4,County,69,2005,3,Monthly,6,0,0,2014,168182,160635,7547,4.5
CO,Colorado,8,Larimer County,4,County,69,2005,3,Monthly,7,0,0,2014,166472,159233,7239,4.3
CO,Colorado,8,Larimer County,4,County,69,2005,3,Monthly,8,0,0,2014,168355,161468,6887,4.1
CO,Colorado,8,Larimer County,4,County,69,2005,3,Monthly,9,0,0,2014,168247,161669,6578,3.9
CO,Colorado,8,Larimer County,4,County,69,2005,3,Monthly,10,0,0,2014,168681,162226,6455,3.8
CO,Colorado,8,Larimer County,4,County,69,2005,3,Monthly,11,0,0,2014,167894,160770,7124,4.2
CO,Colorado,8,Larimer County,4,County,69,2005,3,Monthly,12,0,0,2014,165929,158791,7138,4.3
CO,Colorado,8,Larimer County,4,County,69,2006,1,Annual,0,0,0,2014,169350,162695,6655,3.9
CO,Colorado,8,Larimer County,4,County,69,2006,3,Monthly,1,0,0,2014,164275,156385,7890,4.8
CO,Colorado,8,Larimer County,4,County,69,2006,3,Monthly,2,0,0,2014,165623,157984,7639,4.6
CO,Colorado,8,Larimer County,4,County,69,2006,3,Monthly,3,0,0,2014,166425,158846,7579,4.6
CO,Colorado,8,Larimer County,4,County,69,2006,3,Monthly,4,0,0,2014,167794,161048,6746,4
CO,Colorado,8,Larimer County,4,County,69,2006,3,Monthly,5,0,0,2014,169541,163052,6489,3.8
CO,Colorado,8,Larimer County,4,County,69,2006,3,Monthly,6,0,0,2014,169572,162391,7181,4.2
CO,Colorado,8,Larimer County,4,County,69,2006,3,Monthly,7,0,0,2014,170116,163171,6945,4.1
CO,Colorado,8,Larimer County,4,County,69,2006,3,Monthly,8,0,0,2014,171752,165280,6472,3.8
CO,Colorado,8,Larimer County,4,County,69,2006,3,Monthly,9,0,0,2014,172193,166333,5860,3.4
CO,Colorado,8,Larimer County,4,County,69,2006,3,Monthly,10,0,0,2014,173211,167703,5508,3.2
CO,Colorado,8,Larimer County,4,County,69,2006,3,Monthly,11,0,0,2014,171519,165625,5894,3.4
CO,Colorado,8,Larimer County,4,County,69,2006,3,Monthly,12,0,0,2014,170180,164518,5662,3.3
CO,Colorado,8,Larimer County,4,County,69,2007,1,Annual,0,0,0,2014,172024,166224,5800,3.4
CO,Colorado,8,Larimer County,4,County,69,2007,3,Monthly,1,0,0,2014,166748,160029,6719,4
CO,Colorado,8,Larimer County,4,County,69,2007,3,Monthly,2,0,0,2014,167919,161468,6451,3.8
CO,Colorado,8,Larimer County,4,County,69,2007,3,Monthly,3,0,0,2014,168445,162369,6076,3.6
CO,Colorado,8,Larimer County,4,County,69,2007,3,Monthly,4,0,0,2014,170262,165033,5229,3.1
CO,Colorado,8,Larimer County,4,County,69,2007,3,Monthly,5,0,0,2014,171757,166725,5032,2.9
CO,Colorado,8,Larimer County,4,County,69,2007,3,Monthly,6,0,0,2014,172998,167088,5910,3.4
CO,Colorado,8,Larimer County,4,County,69,2007,3,Monthly,7,0,0,2014,173457,167619,5838,3.4
CO,Colorado,8,Larimer County,4,County,69,2007,3,Monthly,8,0,0,2014,174155,168592,5563,3.2
CO,Colorado,8,Larimer County,4,County,69,2007,3,Monthly,9,0,0,2014,176644,171226,5418,3.1
CO,Colorado,8,Larimer County,4,County,69,2007,3,Monthly,10,0,0,2014,175742,170369,5373,3.1
CO,Colorado,8,Larimer County,4,County,69,2007,3,Monthly,11,0,0,2014,174140,168255,5885,3.4
CO,Colorado,8,Larimer County,4,County,69,2007,3,Monthly,12,0,0,2014,172014,165911,6103,3.5
CO,Colorado,8,Larimer County,4,County,69,2008,1,Annual,0,0,0,2014,175517,168090,7427,4.2
CO,Colorado,8,Larimer County,4,County,69,2008,3,Monthly,1,0,0,2014,170425,163027,7398,4.3
CO,Colorado,8,Larimer County,4,County,69,2008,3,Monthly,2,0,0,2014,171841,164572,7269,4.2
CO,Colorado,8,Larimer County,4,County,69,2008,3,Monthly,3,0,0,2014,172611,165395,7216,4.2
CO,Colorado,8,Larimer County,4,County,69,2008,3,Monthly,4,0,0,2014,174441,168034,6407,3.7
CO,Colorado,8,Larimer County,4,County,69,2008,3,Monthly,5,0,0,2014,176508,169953,6555,3.7
CO,Colorado,8,Larimer County,4,County,69,2008,3,Monthly,6,0,0,2014,177413,169682,7731,4.4
CO,Colorado,8,Larimer County,4,County,69,2008,3,Monthly,7,0,0,2014,176986,169181,7805,4.4
CO,Colorado,8,Larimer County,4,County,69,2008,3,Monthly,8,0,0,2014,176879,169326,7553,4.3
CO,Colorado,8,Larimer County,4,County,69,2008,3,Monthly,9,0,0,2014,179058,171702,7356,4.1
CO,Colorado,8,Larimer County,4,County,69,2008,3,Monthly,10,0,0,2014,178397,170866,7531,4.2
CO,Colorado,8,Larimer County,4,County,69,2008,3,Monthly,11,0,0,2014,176668,168711,7957,4.5
CO,Colorado,8,Larimer County,4,County,69,2008,3,Monthly,12,0,0,2014,174980,166629,8351,4.8
CO,Colorado,8,Larimer County,4,County,69,2009,1,Annual,0,0,0,2014,176900,165822,11078,6.3
CO,Colorado,8,Larimer County,4,County,69,2009,3,Monthly,1,0,0,2014,173026,162915,10111,5.8
CO,Colorado,8,Larimer County,4,County,69,2009,3,Monthly,2,0,0,2014,174663,163993,10670,6.1
CO,Colorado,8,Larimer County,4,County,69,2009,3,Monthly,3,0,0,2014,174579,163679,10900,6.2
CO,Colorado,8,Larimer County,4,County,69,2009,3,Monthly,4,0,0,2014,176431,166004,10427,5.9
CO,Colorado,8,Larimer County,4,County,69,2009,3,Monthly,5,0,0,2014,178466,167869,10597,5.9
CO,Colorado,8,Larimer County,4,County,69,2009,3,Monthly,6,0,0,2014,179461,167646,11815,6.6
CO,Colorado,8,Larimer County,4,County,69,2009,3,Monthly,7,0,0,2014,178608,167107,11501,6.4
CO,Colorado,8,Larimer County,4,County,69,2009,3,Monthly,8,0,0,2014,178918,167667,11251,6.3
CO,Colorado,8,Larimer County,4,County,69,2009,3,Monthly,9,0,0,2014,178543,167501,11042,6.2
CO,Colorado,8,Larimer County,4,County,69,2009,3,Monthly,10,0,0,2014,178062,166939,11123,6.2
CO,Colorado,8,Larimer County,4,County,69,2009,3,Monthly,11,0,0,2014,177344,165779,11565,6.5
CO,Colorado,8,Larimer County,4,County,69,2009,3,Monthly,12,0,0,2014,174698,162768,11930,6.8
CO,Colorado,8,Larimer County,4,County,69,2010,1,Annual,0,0,0,2016,170001,157025,12976,7.6
CO,Colorado,8,Larimer County,4,County,69,2010,3,Monthly,1,0,0,2016,166274,152442,13832,8.3
CO,Colorado,8,Larimer County,4,County,69,2010,3,Monthly,2,0,0,2016,167651,153919,13732,8.2
CO,Colorado,8,Larimer County,4,County,69,2010,3,Monthly,3,0,0,2016,167257,153548,13709,8.2
CO,Colorado,8,Larimer County,4,County,69,2010,3,Monthly,4,0,0,2016,169303,156653,12650,7.5
CO,Colorado,8,Larimer County,4,County,69,2010,3,Monthly,5,0,0,2016,170326,157989,12337,7.2
CO,Colorado,8,Larimer County,4,County,69,2010,3,Monthly,6,0,0,2016,171792,158557,13235,7.7
CO,Colorado,8,Larimer County,4,County,69,2010,3,Monthly,7,0,0,2016,170885,157950,12935,7.6
CO,Colorado,8,Larimer County,4,County,69,2010,3,Monthly,8,0,0,2016,172590,159949,12641,7.3
CO,Colorado,8,Larimer County,4,County,69,2010,3,Monthly,9,0,0,2016,172552,160349,12203,7.1
CO,Colorado,8,Larimer County,4,County,69,2010,3,Monthly,10,0,0,2016,171944,159643,12301,7.2
CO,Colorado,8,Larimer County,4,County,69,2010,3,Monthly,11,0,0,2016,170558,157436,13122,7.7
CO,Colorado,8,Larimer County,4,County,69,2010,3,Monthly,12,0,0,2016,168876,155867,13009,7.7
CO,Colorado,8,Larimer County,4,County,69,2011,1,Annual,0,0,0,2016,170942,158704,12238,7.2
CO,Colorado,8,Larimer County,4,County,69,2011,3,Monthly,1,0,0,2016,167389,153444,13945,8.3
CO,Colorado,8,Larimer County,4,County,69,2011,3,Monthly,2,0,0,2016,168270,154458,13812,8.2
CO,Colorado,8,Larimer County,4,County,69,2011,3,Monthly,3,0,0,2016,167622,154347,13275,7.9
CO,Colorado,8,Larimer County,4,County,69,2011,3,Monthly,4,0,0,2016,168976,156859,12117,7.2
CO,Colorado,8,Larimer County,4,County,69,2011,3,Monthly,5,0,0,2016,171047,159053,11994,7
CO,Colorado,8,Larimer County,4,County,69,2011,3,Monthly,6,0,0,2016,171613,159541,12072,7
CO,Colorado,8,Larimer County,4,County,69,2011,3,Monthly,7,0,0,2016,171259,159432,11827,6.9
CO,Colorado,8,Larimer County,4,County,69,2011,3,Monthly,8,0,0,2016,173137,161366,11771,6.8
CO,Colorado,8,Larimer County,4,County,69,2011,3,Monthly,9,0,0,2016,173734,162280,11454,6.6
CO,Colorado,8,Larimer County,4,County,69,2011,3,Monthly,10,0,0,2016,173978,162569,11409,6.6
CO,Colorado,8,Larimer County,4,County,69,2011,3,Monthly,11,0,0,2016,172862,161246,11616,6.7
CO,Colorado,8,Larimer County,4,County,69,2011,3,Monthly,12,0,0,2016,171418,159850,11568,6.7
CO,Colorado,8,Larimer County,4,County,69,2012,1,Annual,0,0,0,2016,172883,161287,11596,6.7
CO,Colorado,8,Larimer County,4,County,69,2012,3,Monthly,1,0,0,2016,169388,156807,12581,7.4
